SpaceId,FloorId,SpaceLabel,Area,UsageId,Capacity,ExamCapacity,SurfaceId,SurfaceType,DepartmentId,ConditionId,ConditionName,AccessTypeId,AccessType,ShowerCubicles,SpaceNotes,Tiered,DisabledAccess,AvProjectionOrPc,LeasedOut,LeasedIn,TimeTableRoom,LectureCapture,AttendanceMonitoring,HearingLoop,LastMeasured,DepartmentName,AsasId,AsasName,AsasRef,SectorId,SectorName,AcadYear,AsasNotes,usageName,SubUsage,SpaceType,HefceId,SpecialistTeaching,SpecialistResearch,teachingSpace,SpaceGroup,HefceCode,ShortDefinition,FullDefinition,Sort,FloorBuildingRef,BuildingId,GrossInternalArea,FloorNotes,BuildingName,BuildingRef,SiteID,PlanonZoneId,PlanonZoneName,Zone,BuiltDate,SiteName,SiteRef,tableDate
10710,269,bs3/30,98.67,1,50,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-09-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BS3,72,1460.63000488281,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
9271,230,SG/5,82.3,1,40,NULL,520,SOFT,179,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,1,0,1,0,NULL,NULL,NULL,NULL,2011-11-24 00:00:00.000,UCO,49,UNIVERSITY CAMPUS OLDHAM,UCOL,1,SCHOOL,8,NULL,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,UCOG,55,797.299987792969,20/08/07,UCO OLD,UCO,8,NULL,NULL,3A,NULL,OLDHAM,UCOm,2012-1-31
9300,232,S2/5,43.15,1,16,NULL,520,SOFT,179,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,1,0,1,0,NULL,NULL,NULL,NULL,2011-11-24 00:00:00.000,UCO,49,UNIVERSITY CAMPUS OLDHAM,UCOL,1,SCHOOL,8,NULL,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,UCOS,55,700.5,20/08/07,UCO OLD,UCO,8,NULL,NULL,3A,NULL,OLDHAM,UCOm,2012-1-31
9301,232,S2/6,86.9,1,40,NULL,520,SOFT,179,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,1,0,1,0,NULL,NULL,NULL,NULL,2011-11-24 00:00:00.000,UCO,49,UNIVERSITY CAMPUS OLDHAM,UCOL,1,SCHOOL,8,NULL,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,UCOS,55,700.5,20/08/07,UCO OLD,UCO,8,NULL,NULL,3A,NULL,OLDHAM,UCOm,2012-1-31
10400,266,BSG/10,51.82,1,30,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-11-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10426,266,BSG/34,56.1,1,40,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-09-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10427,266,BSG/35,58.98,1,40,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-09-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10517,267,BS1/11,43.74,1,30,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-03-12 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BS1,72,1911.47998046875,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10518,267,BS1/12,44.52,1,30,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-09-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BS1,72,1911.47998046875,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10501,267,bs1/06,83.78,1,60,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-09-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BS1,72,1911.47998046875,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10417,266,bsg/27,46.37,1,30,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-09-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10418,266,BSG/28,44.01,1,30,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-09-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10394,266,BSG/04,42.48,1,30,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-09-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10395,266,BSG/05,46.73,1,30,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-09-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10398,266,BSG/08,43.01,1,30,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-09-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10399,266,BSG/09,50.15,1,30,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-09-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10411,266,BSG/21,89.73,1,60,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-09-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10412,266,BSG/22,90.51,1,60,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-09-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10413,266,BSG/23,113.23,1,80,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-09-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10414,266,BSG/24,54.64,1,30,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-09-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10415,266,BSG/25,46.36,1,30,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-09-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10416,266,BSG/26,46.29,1,30,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-09-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10262,259,HHRA2/07,54.33,1,37,NULL,520,SOFT,185,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-10-17 00:00:00.000,RESEARCH & ENTERPRISE,59,RESEARCH & ENTERPRISE,RENT,2,SERVICES,8,NULL,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,HHRA 2,69,332.010009765625,NEW REFURB DEC 08,HUMAN & HEALTH RESEARCH ANNEXE,HHA,1,NULL,NULL,1D,NULL,QUEENSGATE,Qgte,2012-1-31
10406,266,BSG/16,60.27,1,40,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-09-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10407,266,BSG/17,87.84,1,60,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-09-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10408,266,BSG/18,120.57,1,80,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-09-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10409,266,BSG/19,90.97,1,60,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-09-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10410,266,BSG/20,90.51,1,60,NULL,520,SOFT,7,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-09-22 00:00:00.000,COMMON - TBS,31,THE BUSINESS SCHOOL,hubs,1,SCHOOL,8,CHANGED TO THE BUSINESS SCHOOL JULY 2008,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
9703,248,CAAG/05,37.79,1,16,NULL,530,HARD,125,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,1,0,0,0,NULL,NULL,NULL,NULL,2011-11-28 00:00:00.000,COMMON - ADA,48,"ART, DESIGN AND ARCHITECTURE",DTEC,1,SCHOOL,8,NULL,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,CAB G,67,1417.80004882813,NEW BUILD CMPLETED APRIL 2008,CREATIVE ARTS BUILDING,CAB,1,NULL,NULL,1C,2008-04-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
9704,248,CAAG/06,37.86,1,16,NULL,530,HARD,125,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,1,0,0,0,NULL,NULL,NULL,NULL,2011-11-28 00:00:00.000,COMMON - ADA,48,"ART, DESIGN AND ARCHITECTURE",DTEC,1,SCHOOL,8,NULL,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,CAB G,67,1417.80004882813,NEW BUILD CMPLETED APRIL 2008,CREATIVE ARTS BUILDING,CAB,1,NULL,NULL,1C,2008-04-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
9705,248,CAAG/07,81.06,1,40,NULL,530,HARD,125,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,1,0,0,0,NULL,NULL,NULL,NULL,2011-11-28 00:00:00.000,COMMON - ADA,48,"ART, DESIGN AND ARCHITECTURE",DTEC,1,SCHOOL,8,NULL,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,CAB G,67,1417.80004882813,NEW BUILD CMPLETED APRIL 2008,CREATIVE ARTS BUILDING,CAB,1,NULL,NULL,1C,2008-04-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
9706,248,CAAG/08,57.12,1,30,NULL,530,HARD,125,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,1,0,0,0,NULL,NULL,NULL,NULL,2011-11-28 00:00:00.000,COMMON - ADA,48,"ART, DESIGN AND ARCHITECTURE",DTEC,1,SCHOOL,8,NULL,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,CAB G,67,1417.80004882813,NEW BUILD CMPLETED APRIL 2008,CREATIVE ARTS BUILDING,CAB,1,NULL,NULL,1C,2008-04-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
9678,248,CAMG/01,78.94,1,60,NULL,520,SOFT,29,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,1,0,0,0,NULL,NULL,NULL,NULL,2011-11-23 00:00:00.000,MUSIC,47,"MUSIC, HUMANITIES & MEDIA",MUHS,1,SCHOOL,8,NULL,CLASSROOM,NULL,ACADEMIC,1,0,0,1,CHANGEABLE,SMNIATE,Academic Core,"TEACHING SPACE  - LECTURE THEATRES, CLASSROOMS, SEMINAR, LABS, COMPUTING, WORKSHOPS, GYM, GREENHOUSE ETC.GENERALLY ACCESS FOR TEACHING STUDENTS",3,CAB G,67,1417.80004882813,NEW BUILD CMPLETED APRIL 2008,CREATIVE ARTS BUILDING,CAB,1,NULL,NULL,1C,2008-04-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
