9,25,SB1,1597,2018-2-28
76,283,JR5,37.8699989318848,2016-1-31
9,10,SB9,811,2017-6-30
6,124,CE4,870.650024414063,2015-2-28
76,281,JR1,0,2013-6-30
69,258,RH 1,375.670013427734,2013-5-31
76,280,JR12,53.3800010681152,2016-4-30
6,82,CE2,851.299987792969,2012-7-31
52,211,JM3,353.649993896484,2017-11-30
18,119,RW,890,2016-12-31
37,117,HW2,1162.41003417969,2017-7-31
31,318,T1 MEZZ,24.75,2018-2-28
78,295,SC1.5,308.859985351563,2015-3-31
19,73,R2,1337.78002929688,2014-1-31
7,29,CW2,981.169982910156,2015-11-30
69,258,HHRA 1,375.660003662109,2012-5-31
84,325,OA6,1177.23999023438,2017-10-31
9,34,CS5,2506,2012-10-31
7,203,CWB,619,2012-8-31
9,14,SB13,393.880004882813,2018-3-31
69,286,RH B,31.0699996948242,2013-5-31
72,267,BS1,2129,2017-7-31
7,29,SJ2,981.169982910156,2018-4-30
37,115,HWG,1359.41003417969,2015-8-31
31,76,T2,1537.56994628906,2016-5-31
69,257,RH G,329.799987792969,2016-11-30
79,304,PH1,57.3800010681152,2014-9-30
19,70,RB,1142.19995117188,2012-1-31
9,9,CS8,873,2016-2-29
9,14,SB13,393.880004882813,2017-4-30
19,71,RG,2028.5,2016-6-30
37,118,HW3,1137.36999511719,2017-8-31
85,328,JPG,3041.47998046875,2017-2-28
75,277,qsg,827.130004882813,2017-12-31
37,117,HW2,1162.41003417969,2015-10-31
24,197,PLT1,17.3999996185303,2016-7-31
6,83,CE3,861.5,2013-4-30
31,76,T2,1537.56994628906,2016-7-31
71,264,HHRB 3,242.910003662109,2014-6-30
69,258,RH 1,375.670013427734,2017-7-31
56,225,UCB1,1815.30004882813,2012-1-31
67,249,CAB 1,1521,2013-11-30
9,10,CS9,811,2013-8-31
75,276,qsB,693.059997558594,2017-5-31
79,304,PH1,57.3800010681152,2016-5-31
9,36,CS7,1437,2013-9-30
56,225,UCB1,1815.30004882813,2012-11-30
9,35,SB6,2078,2018-4-30
32,50,X3,1263,2014-2-28
69,257,RH G,329.799987792969,2016-10-31
75,276,qsB,823.789978027344,2013-5-31
9,13,CS12,393.880004882813,2014-11-30
37,117,HW2,1162.41003417969,2018-3-31
57,220,PS2,456.869995117188,2018-4-30
75,279,qs2,517.140014648438,2016-7-31
69,260,RH 1A,36.8600006103516,2013-4-30
7,203,CWB,619,2012-4-30
7,32,CW5,885.369995117188,2017-4-30
32,50,X3,1263,2013-12-31
71,261,EKG,258.220001220703,2017-6-30
52,209,JM1,270.890014648438,2016-5-31
78,298,SC4,2816.82006835938,2016-10-31
76,308,JR7,56.810001373291,2016-1-31
31,79,T5,1854,2012-7-31
6,81,CE1,818.099975585938,2012-8-31
2,284,BIC2,1284.90002441406,2014-6-30
69,286,RH B,31.0699996948242,2015-7-31
24,128,PLB,32.2999992370605,2016-12-31
75,278,qs1,830.799987792969,2015-8-31
20,99,QSB1,169.600006103516,2016-2-29
28,202,SHU,145.899993896484,2014-3-31
19,74,R3,344.980010986328,2017-12-31
79,303,PHG,67.2099990844727,2016-7-31
37,117,HW2,1189.90002441406,2012-10-31
